Timestamp, Frame Sequence, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
868668, 76104, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.4979621, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.5118346
868676, 76105, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.3417705, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.4162278
868693, 76107, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.3051314, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.3339903
868701, 76108, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.3051314, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.3339903
868709, 76109, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.2074736, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.2628873
868726, 76111, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.207794, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.2616557
868734, 76112, 31.11722, -1.538208, -28.78459, 0, 0, 0, -1, 0.207794, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.2616557
868743, 76113, 31.08243, -0.9703674, -28.66455, 0, 0, 0, -1, 0.3325236, -31.76451, -1.905716, -30.25876, 0, 0, 0, -1, 0.3977247
868759, 76115, 30.46233, 0.01280212, -28.76682, 0, 0, 0, -1, 0.4181207, -34.16631, -2.607254, -31.07433, 0, 0, 0, -1, 0.5089234
868768, 76116, 30.28445, 0.1184692, -28.80865, 0, 0, 0, -1, 0.4181207, -34.53181, -1.640106, -31.07887, 0, 0, 0, -1, 0.5089234
868776, 76117, 30.24416, 0.04743958, -28.79424, 0, 0, 0, -1, 0.5964006, -34.5262, -1.65062, -31.12947, 0, 0, 0, -1, 0.6694359
868793, 76119, 30.3558, -0.03944397, -28.76575, 0, 0, 0, -1, 0.7532645, -34.43956, -1.784286, -31.13637, 0, 0, 0, -1, 0.7566723
868801, 76120, 30.43748, -0.06466675, -28.7448, 0, 0, 0, -1, 0.7532645, -34.36591, -1.801285, -31.11858, 0, 0, 0, -1, 0.7566723
868809, 76121, 30.47765, -0.1112823, -28.72987, -0.4038849, 0.005599976, 0.9147797, 2.964966, 0.8549683, -34.32303, -1.825806, -31.12306, -0.4171143, -0.004501343, 0.9088287, 3.115433, 0.828943
868826, 76123, 30.54556, -0.164917, -28.71475, -0.40065, 0.00289917, 0.916214, 2.98201, 0.9713891, -34.27452, -1.852676, -31.07898, -0.4002838, -0.01264954, 0.9162903, 3.064331, 0.8604865
868834, 76124, 30.59808, -0.1771545, -28.71121, -0.3994751, 0.01173401, 0.9166565, 2.948486, 0.9713891, -34.22665, -1.860626, -31.06085, -0.3860321, 0.009216309, 0.9224243, 3.032196, 0.8604865
868843, 76125, 30.64917, -0.1845245, -28.68855, -0.3925781, 0.01062012, 0.9196472, 3.017899, 1, -34.1851, -1.865494, -31.04932, -0.3780212, 0.02503967, 0.9254456, 3.004898, 1
868859, 76127, 30.69328, -0.1894379, -28.67252, -0.3831787, 0.02488708, 0.9233246, 2.939819, 1, -34.14093, -1.860352, -30.99274, -0.3574066, 0.01483154, 0.9338226, 3.133118, 1
868868, 76128, 30.7206, -0.1841736, -28.64738, -0.3645325, 0.02427673, 0.9308624, 2.93187, 1, -34.10938, -1.841599, -30.97797, -0.3528137, 0.02156067, 0.9354401, 3.216721, 1
868876, 76129, 30.75009, -0.1607208, -28.6196, -0.3447113, 0.0276947, 0.9382935, 3.03154, 1, -34.07497, -1.824799, -30.95158, -0.3475342, 0.01446533, 0.9375458, 3.170807, 1
868893, 76131, 30.80447, -0.1318665, -28.58221, -0.3288574, 0.02452087, 0.944046, 2.96727, 1, -34.00456, -1.785706, -30.90152, -0.3363342, 0.01036072, 0.9416809, 3.080643, 1
868901, 76132, 30.94099, -0.09361267, -28.52138, -0.3529053, 0.02272034, 0.9353638, 2.960251, 1, -33.96294, -1.768539, -30.90018, -0.3393555, 0.0177002, 0.9404755, 3.1586, 1
868909, 76133, 31.00774, -0.09835815, -28.48679, -0.3586731, 0.02671814, 0.933075, 2.921112, 1, -33.92628, -1.756226, -30.8786, -0.3281403, 0.02659607, 0.9442444, 3.112579, 1
868926, 76135, 31.06577, -0.01307678, -28.36479, -0.3298035, 0.03048706, 0.9435425, 2.982269, 1, -33.8349, -1.741119, -30.79961, -0.2942047, 0.0160675, 0.9555969, 3.074417, 1
868934, 76136, 31.09111, 0.003295898, -28.32301, -0.3170929, 0.03485107, 0.9477386, 2.9664, 1, -33.78157, -1.730423, -30.79269, -0.2937317, 0.02796936, 0.9554749, 3.160645, 1
868943, 76137, 31.14214, -0.03112793, -28.17369, -0.3068695, 0.03065491, 0.9512482, 2.952332, 1, -33.69246, -1.716415, -30.74382, -0.286087, 0.02017212, 0.9579773, 3.172333, 1
868959, 76139, 31.23332, -0.2419434, -27.45868, -0.2969208, 0.01774597, 0.9547272, 3.050812, 1, -33.60834, -1.699387, -30.70699, -0.2644348, 0.02404785, 0.9640961, 3.170151, 1
868968, 76140, 31.27737, -0.2805328, -27.34477, -0.2810669, 0.01182556, 0.95961, 3.102997, 1, -33.58316, -1.69162, -30.6902, -0.2432709, 0.03025818, 0.9694824, 3.177582, 1
868976, 76141, 31.3515, -0.4951019, -26.68332, -0.2806396, 0.02429199, 0.9595032, 3.112885, 1, -33.53555, -1.677765, -30.66101, -0.2371826, 0.01669312, 0.9713135, 3.243973, 1
868993, 76143, 31.40143, -0.202652, -27.61952, -0.2518768, 0.005645752, 0.9677277, 3.122894, 1, -33.38177, -1.707443, -30.62514, -0.2314758, 0.02807617, 0.9724274, 3.149948, 1
869001, 76144, 31.45891, -0.218811, -27.60658, -0.2380371, 0.005569458, 0.9712219, 3.034714, 1, -33.33453, -1.712738, -30.58315, -0.2094574, 0.01542664, 0.9776917, 3.187622, 1
869009, 76145, 31.49411, -0.2203064, -27.62616, -0.2297058, -0.003250122, 0.9732513, 3.065399, 1, -33.26608, -1.732422, -30.57458, -0.2116394, 0.02085876, 0.9771118, 3.256912, 1
869026, 76147, 31.14236, -0.1976166, -28.00723, -0.2848969, 0.009048462, 0.9585114, 2.960983, 1, -33.53447, -1.794586, -30.71692, -0.2774963, 0.02224731, 0.9604645, 3.183136, 1
869034, 76148, 30.94873, -0.2395172, -28.11443, -0.346817, 0.004211426, 0.937912, 3.093658, 1, -33.73869, -1.83609, -30.79405, -0.3247375, -0.008422852, 0.945755, 3.188812, 1
869043, 76149, 30.62727, -0.2307281, -28.22191, -0.363205, 0.005279541, 0.9316864, 2.974167, 1, -33.94151, -1.916672, -30.92545, -0.3527222, 0.01525879, 0.9355927, 3.131226, 1
869059, 76151, 30.24306, -0.3077545, -28.36372, -0.3963165, -0.008972168, 0.9180603, 3.00737, 1, -34.23351, -1.987823, -31.0894, -0.4138336, -0.01902771, 0.910141, 3.263, 1
869068, 76152, 30.32281, -0.3803253, -28.34125, -0.388855, -0.001098633, 0.9212799, 2.919403, 1, -34.20325, -2.009033, -31.06038, -0.405304, -0.02496338, 0.9138336, 3.33194, 1
869076, 76153, 30.47485, -0.4367218, -28.29747, -0.3680267, -0.004119873, 0.9297943, 3.113297, 1, -34.12094, -2.025223, -30.99733, -0.3762054, -0.02580261, 0.9261627, 3.289734, 1
869093, 76155, 30.71263, -0.5438995, -28.27292, -0.3771362, -0.01467896, 0.9260254, 3.113312, 1, -33.9382, -2.011887, -30.92924, -0.3595276, -0.01437378, 0.9330139, 3.212799, 1
869101, 76156, 30.80388, -0.5955353, -28.24426, -0.3621674, -0.02166748, 0.9318542, 3.14711, 1, -33.84157, -2.009796, -30.86858, -0.3356628, -0.01264954, 0.9418945, 3.051804, 1
869109, 76157, 30.90526, -0.6503754, -28.22119, -0.3443298, -0.02142334, 0.9385986, 3.158813, 1, -33.74152, -2.002426, -30.83588, -0.3366547, -0.01635742, 0.9414673, 3.124008, 1
869126, 76159, 31.19893, -0.7898712, -27.99129, -0.3303528, -0.04615784, 0.9427185, 2.941681, 1, -33.51518, -2.024689, -30.72705, -0.315506, -0.03448486, 0.948288, 3.135086, 1
869134, 76160, 31.29713, -0.8675537, -27.89168, -0.3171387, -0.05401611, 0.9468384, 2.971207, 1, -33.41542, -2.06839, -30.68835, -0.2977142, -0.04281616, 0.9536896, 3.187988, 1
869143, 76161, 31.40886, -1.037643, -27.52182, -0.3066101, -0.04376221, 0.9508209, 3.018723, 1, -33.31194, -2.099762, -30.66544, -0.2849731, -0.03408813, 0.9579163, 3.220032, 1
869159, 76163, 31.59866, -1.242264, -27.13177, -0.2691193, -0.04798889, 0.9618988, 3.083679, 1, -33.11986, -2.204971, -30.61198, -0.2507019, -0.04060364, 0.9672089, 3.179932, 1
869168, 76164, 31.72264, -1.304321, -27.02382, -0.2586975, -0.05610657, 0.9643097, 3.071045, 1, -32.94714, -2.240311, -30.54248, -0.2492981, -0.05123901, 0.9670563, 3.213303, 1
869176, 76165, 31.81119, -1.238983, -27.36235, -0.2495422, -0.05513, 0.9667816, 2.997864, 1, -32.85124, -2.296997, -30.50664, -0.2390289, -0.05311584, 0.9695435, 3.217621, 1
869193, 76167, 31.7601, -1.235321, -27.28955, -0.2579651, -0.03761292, 0.9654083, 2.983505, 1, -32.93321, -2.245377, -30.57281, -0.2582703, -0.04273987, 0.9651184, 3.123138, 1
869201, 76168, 31.69029, -1.213806, -27.2569, -0.2742004, -0.03210449, 0.9611206, 2.916565, 1, -33.00041, -2.226822, -30.59561, -0.2749481, -0.04248047, 0.9605103, 3.122849, 1
869209, 76169, 31.60843, -1.307251, -26.99745, -0.2783356, -0.02297974, 0.9601898, 3.043182, 1, -33.06203, -2.227631, -30.60722, -0.2724609, -0.03723145, 0.961441, 3.175095, 1
869226, 76171, 31.65648, -1.297531, -27.25496, -0.255127, -0.03544617, 0.9662476, 3.009064, 1, -33.03789, -2.292236, -30.58939, -0.251297, -0.04792786, 0.9667053, 3.064621, 1
869234, 76172, 31.71385, -1.259598, -27.49059, -0.2622986, -0.04893494, 0.9637299, 2.946808, 1, -33.01711, -2.338425, -30.5858, -0.2453308, -0.05039978, 0.9681244, 3.082809, 1
869243, 76173, 31.77283, -1.485184, -26.73619, -0.2695618, -0.05300903, 0.9615173, 3.028656, 1, -33.01497, -2.379608, -30.5968, -0.24086, -0.04107666, 0.9696808, 3.104828, 1
869259, 76175, 31.77312, -1.449326, -26.85689, -0.2475433, -0.05534363, 0.9672852, 2.935776, 1, -32.97102, -2.505981, -30.57355, -0.2223206, -0.0350647, 0.9743347, 3.1772, 1
869268, 76176, 31.78662, -1.457443, -26.82977, -0.2241516, -0.04046631, 0.9737091, 2.993607, 1, -32.95216, -2.517975, -30.56407, -0.2119446, -0.02713013, 0.9768982, 3.221817, 1
869276, 76177, 31.83804, -1.434021, -26.83269, -0.2144775, -0.02381897, 0.9764252, 2.873032, 1, -32.90277, -2.517868, -30.54523, -0.2132263, -0.03108215, 0.9765015, 3.165848, 1
869293, 76179, 31.9937, -1.246277, -27.11137, -0.2061157, -0.02999878, 0.9780579, 2.933746, 1, -32.76082, -2.436554, -30.47878, -0.2019043, -0.03671265, 0.978714, 3.145462, 1
869301, 76180, 32.11046, -1.063004, -27.38698, -0.2038574, -0.03329468, 0.9784241, 3.077377, 1, -32.64552, -2.434189, -30.42842, -0.1767578, -0.02011108, 0.9840393, 3.083755, 1
869309, 76181, 32.24084, -0.88974, -27.79747, -0.2010651, -0.02597046, 0.9792175, 3.060776, 1, -32.48239, -2.43869, -30.40878, -0.1863708, 0.007751465, 0.9824371, 3.187012, 1
869326, 76183, 32.43715, -0.8393555, -27.56018, -0.1831207, -0.005783081, 0.9830627, 2.887711, 1, -32.36691, -2.278107, -30.36037, -0.167038, 0.0006713867, 0.9859467, 3.145721, 1
869334, 76184, 32.51385, -0.7807312, -27.50784, -0.1750946, -0.003143311, 0.9845428, 3.043228, 1, -32.35652, -2.14653, -30.35175, -0.1454315, -0.0168457, 0.989212, 3.081421, 1
869343, 76185, 32.54701, -0.6691589, -27.67133, -0.1746216, -0.0133667, 0.9845428, 3.0681, 1, -32.27881, -2.055298, -30.33092, -0.1439819, -0.01426697, 0.9894714, 2.932968, 1
869351, 76186, 32.61125, -0.7250366, -27.27704, -0.1714478, 0.009140015, 0.9851379, 2.905304, 1, -32.24814, -1.937103, -30.30627, -0.1410522, -0.005645752, 0.989975, 2.905243, 1
869368, 76188, 32.66209, -0.3843231, -27.72255, -0.1638794, 0.01185608, 0.9864044, 2.896698, 1, -32.2141, -1.759766, -30.27475, -0.138382, 0.00328064, 0.9903717, 3.12767, 1
869376, 76189, 32.65851, -0.1966095, -28.17514, -0.1591949, 0.008392334, 0.9871979, 2.907471, 1, -32.14726, -1.739471, -30.24257, -0.1525116, 0.01292419, 0.988205, 3.103058, 1
869384, 76190, 32.69235, -0.2224121, -27.92755, -0.1683197, 0.006393433, 0.9857025, 2.937561, 1, -32.2177, -1.637756, -30.26996, -0.1364594, 0.008209229, 0.9906006, 3.11937, 1
869401, 76192, 32.67879, -0.202774, -27.8752, -0.1706543, 0.006942749, 0.9853058, 2.870667, 1, -32.24498, -1.5849, -30.26413, -0.1352539, 0.006454468, 0.9907837, 3.051895, 1
869409, 76193, 32.62926, -0.1507568, -28.07658, -0.1689301, 0.007858276, 0.9855804, 2.960587, 1, -32.26918, -1.583405, -30.2648, -0.1351013, 0.007019043, 0.990799, 3.065552, 1
869418, 76194, 32.60779, -0.1621246, -28.06932, -0.1736755, 0.008789063, 0.9847565, 2.940826, 1, -32.29489, -1.587296, -30.27631, -0.148468, 0.005630493, 0.9888916, 3.098312, 1
869434, 76196, 32.92435, -0.07199097, -28.51358, -0.08982849, 0.0004882813, 0.9959412, 2.970016, 1, -31.97223, -1.71608, -30.15509, -0.06521606, 0.0002593994, 0.9978638, 3.072571, 1
869443, 76197, 33.13495, -0.04504395, -28.63544, -0.04855347, -0.008270264, 0.9987793, 2.807632, 1, -31.7151, -1.931107, -29.62079, -0.03088379, 0.004669189, 0.9995117, 3.177322, 1
869451, 76198, 33.43736, 0.5118561, -30.60139, -0.0255127, -0.02282715, 0.9994049, 2.850845, 1, -31.53543, -1.996735, -29.59534, 0.01133728, 0.001083374, 0.9999237, 3.141922, 1
869468, 76200, 33.37303, 0.3235016, -30.03664, -0.05285645, -0.01832581, 0.9984283, 2.903976, 1, -31.60765, -2.109039, -29.55092, -0.0218811, 0.0006103516, 0.9997559, 3.087189, 1
869476, 76201, 33.28938, 0.2358856, -29.76158, -0.04182434, -0.02003479, 0.9989166, 2.906525, 1, -31.69698, -2.153671, -29.5582, -0.01231384, -0.002243042, 0.9999084, 3.039078, 1
869484, 76202, 33.24828, 0.2843781, -29.97797, -0.0458374, -0.02101135, 0.9987183, 2.86412, 1, -31.7776, -2.112686, -29.84441, -0.01217651, 0.006881714, 0.9998932, 2.962479, 1
869501, 76204, 33.17883, 0.3238831, -30.15921, -0.06268311, -0.02459717, 0.9977264, 2.869568, 1, -31.88014, -2.120239, -29.89209, -0.02693176, 0.0009307861, 0.9996338, 2.992828, 1
869509, 76205, 33.11156, 0.04922485, -29.17722, -0.07197571, -0.01565552, 0.9972687, 2.824844, 1, -31.90807, -2.104782, -29.87337, -0.03462219, 0.0006866455, 0.9993896, 3.070831, 1
869518, 76206, 33.05624, -0.1233673, -28.6013, -0.06622314, -0.01371765, 0.9976959, 2.843658, 1, -31.93158, -2.061981, -29.95589, -0.04496765, 0.001831055, 0.9989777, 2.995773, 1
869534, 76208, 33.0047, -0.1930847, -28.4086, -0.08203125, -0.01727295, 0.9964752, 2.87973, 1, -31.99358, -2.041794, -30.00307, -0.05555725, -0.002838135, 0.9984436, 2.925888, 1
869543, 76209, 32.94576, -0.2254639, -28.336, -0.07897949, -0.01211548, 0.9967957, 2.882507, 1, -32.04193, -2.0439, -30.03433, -0.06752014, -0.007034302, 0.9976807, 2.929901, 1
869551, 76210, 32.8631, -0.211441, -28.3461, -0.08320618, -0.01147461, 0.99646, 2.861526, 1, -32.09329, -2.055878, -30.04185, -0.07492065, -0.003646851, 0.9971771, 2.978165, 1
869568, 76212, 32.73199, -0.3334045, -27.99605, -0.1028748, -0.004806519, 0.9946747, 2.853836, 1, -32.24191, -2.063492, -30.10139, -0.08935547, -0.003768921, 0.9959869, 2.937027, 1
869576, 76213, 32.63197, -0.4281769, -27.72626, -0.09927368, -0.004470825, 0.9950409, 2.898514, 1, -32.29407, -2.06868, -30.10507, -0.09989929, -0.02012634, 0.9947815, 2.987564, 1
869584, 76214, 32.57832, -0.5114441, -27.50017, -0.1173248, -0.001419067, 0.9930878, 2.923279, 1, -32.38219, -2.086105, -30.11542, -0.1048737, -0.02392578, 0.9941864, 3.073944, 1
869601, 76216, 32.40538, -0.242157, -28.40991, -0.1152191, -0.005172729, 0.9933167, 2.930267, 1, -32.47664, -2.107025, -30.13522, -0.1162872, -0.02478027, 0.9929047, 3.067291, 1
869609, 76217, 32.37045, -0.2064056, -28.49278, -0.1223602, -0.005783081, 0.9924622, 2.848862, 1, -32.50746, -2.111237, -30.14331, -0.1159973, -0.01737976, 0.9930878, 3.029999, 1
869618, 76218, 32.35315, -0.2038879, -28.44189, -0.1300812, -0.01139832, 0.9914246, 3.016464, 1, -32.52277, -2.10379, -30.14261, -0.1207275, -0.02197266, 0.9924316, 3.076462, 1
869634, 76220, 32.3511, -0.177124, -28.33115, -0.1317902, -0.01200867, 0.9911957, 2.91893, 1, -32.5428, -2.064911, -30.15555, -0.1319885, -0.01759338, 0.9910889, 3.052292, 1
869643, 76221, 32.3576, -0.1507263, -28.35126, -0.1417542, -0.01673889, 0.9897461, 2.937271, 1, -32.53952, -2.039719, -30.15335, -0.1351166, -0.01490784, 0.9907074, 3.028214, 1
869651, 76222, 32.36046, -0.1349945, -28.36549, -0.1395111, -0.009262085, 0.9901733, 2.928558, 1, -32.53741, -2.014923, -30.1447, -0.1385956, -0.02217102, 0.990097, 3.046082, 1
869668, 76224, 32.36046, -0.1429291, -28.35307, -0.1505585, -0.009414673, 0.9885406, 2.928925, 1, -32.53751, -1.96048, -30.14636, -0.1509094, -0.02008057, 0.9883423, 3.088898, 1
869676, 76225, 32.35623, -0.4078369, -27.50438, -0.1627655, -0.009307861, 0.986618, 2.947861, 1, -32.54437, -1.935867, -30.14871, -0.1508636, -0.01264954, 0.9884644, 2.997726, 1
869684, 76226, 32.3428, -0.443222, -27.45903, -0.1676636, -0.00100708, 0.9858398, 2.889008, 1, -32.54846, -1.922104, -30.14908, -0.1537781, -0.01091003, 0.9880371, 3.031738, 1
869701, 76228, 32.59418, -0.2953644, -27.89474, -0.1108246, 0.005004883, 0.9938202, 2.855988, 1, -32.29875, -1.94989, -30.07224, -0.09605408, 0.007110596, 0.9953461, 3.089325, 1
869709, 76229, 32.76723, -0.2132721, -28.12132, -0.08642578, 0.00402832, 0.9962463, 2.898666, 1, -32.13788, -1.966812, -30.0143, -0.07014465, 0.007293701, 0.9974976, 3.13385, 1
869726, 76231, 32.88121, -0.1423187, -28.32341, -0.09579468, -0.005905151, 0.9953766, 2.960373, 1, -32.05174, -1.986206, -30.00476, -0.07440186, 0.006591797, 0.9971924, 3.104828, 1
869734, 76232, 32.84232, -0.1241608, -28.33742, -0.09384155, -0.002670288, 0.995575, 2.912842, 1, -32.09312, -1.983261, -30.00824, -0.07868958, 0.00227356, 0.9968872, 3.065491, 1
869742, 76233, 32.83597, -0.1346436, -28.30991, -0.09220886, -0.002487183, 0.9957275, 2.867966, 1, -32.11206, -1.973175, -29.9995, -0.07295227, 0.003875732, 0.9973145, 3.111816, 1
869751, 76234, 32.84232, -0.1451111, -28.28241, -0.09375, -0.001922607, 0.9955902, 2.9142, 1, -32.10921, -1.938904, -29.96234, -0.07064819, 0.008102417, 0.997467, 3.190536, 1
869767, 76236, 32.82156, -0.3312836, -27.7235, -0.1028137, 0.006652832, 0.9946747, 2.904556, 1, -32.14813, -1.868073, -30.01335, -0.07992554, 0.01225281, 0.9967194, 3.165161, 1
869776, 76237, 32.82356, -0.3698578, -27.67664, -0.09703064, 0.005065918, 0.9952545, 3.003281, 1, -32.14461, -1.845261, -30.00951, -0.08157349, 0.01358032, 0.9965668, 3.17363, 1
869784, 76238, 32.84375, -0.4078827, -27.67216, -0.0974884, 0.008163452, 0.9951935, 2.964203, 1, -32.12308, -1.824554, -30.00325, -0.08609009, 0.01379395, 0.9961853, 3.12587, 1
869801, 76240, 32.93709, -0.5149078, -27.61273, -0.1025543, 0.01612854, 0.9945831, 2.845474, 1, -32.04747, -1.809021, -29.99106, -0.09326172, 0.02159119, 0.9953918, 3.108353, 1
869809, 76241, 32.98599, -0.4918518, -27.75629, -0.1130219, 0.01268005, 0.9934998, 2.904907, 1, -32.00214, -1.804977, -29.96613, -0.08952332, 0.02217102, 0.9957275, 3.0056, 1
869817, 76242, 33.04451, -0.45047, -27.93161, -0.1143188, 0.01641846, 0.9933014, 2.87915, 1, -31.95569, -1.773987, -29.96461, -0.09173584, 0.01637268, 0.995636, 3.122543, 1
869834, 76244, 33.11316, -0.3380585, -28.24768, -0.1116028, 0.01449585, 0.9936371, 2.886932, 1, -31.91441, -1.733139, -29.98105, -0.08534241, 0.02687073, 0.9959869, 3.067368, 1
869842, 76245, 33.12549, -0.3044586, -28.24382, -0.1140442, 0.01222229, 0.9933929, 2.901825, 1, -31.90837, -1.712814, -29.97804, -0.08837891, 0.0297699, 0.995636, 3.11705, 1
869851, 76246, 33.12262, -0.2724304, -28.21782, -0.1123657, 0.01109314, 0.9935913, 2.860626, 1, -31.90422, -1.687393, -29.97133, -0.08714294, 0.02937317, 0.9957581, 3.037582, 1
869867, 76248, 33.10112, -0.3128357, -27.69138, -0.1199188, 0.009124756, 0.9927368, 2.986618, 1, -31.91006, -1.619583, -29.97243, -0.0920105, 0.02833557, 0.9953461, 2.962814, 1
869876, 76249, 33.06004, -0.2095032, -27.98132, -0.11409, 0.0158844, 0.9933319, 2.960602, 1, -31.91925, -1.605164, -29.98653, -0.102951, 0.0352478, 0.9940491, 3.056534, 1
869884, 76250, 33.04866, -0.1962891, -27.85027, -0.1138916, -0.002548218, 0.9934845, 2.917572, 1, -31.93076, -1.606216, -29.9769, -0.09120178, 0.03321838, 0.9952698, 3.11084, 1
869901, 76252, 33.01653, -0.2304688, -27.5979, -0.117157, 0.02742004, 0.9927216, 2.967453, 1, -31.95531, -1.602783, -29.99373, -0.09963989, 0.03967285, 0.9942169, 2.939941, 1
869909, 76253, 32.98544, -0.1891785, -27.62955, -0.123291, 0.02302551, 0.9920959, 2.969086, 1, -31.9736, -1.609116, -29.98363, -0.1025848, 0.02919006, 0.9942932, 3.079315, 1
869917, 76254, 32.95448, -0.1341095, -27.6613, -0.1255341, 0.02453613, 0.9917755, 2.990311, 1, -32.00787, -1.603394, -29.98677, -0.1065216, 0.02502441, 0.993988, 2.99411, 1
869934, 76256, 32.90587, -0.1212006, -27.48001, -0.1304932, 0.02964783, 0.9909973, 3.031494, 1, -32.07428, -1.579071, -29.99718, -0.1061554, 0.02464294, 0.9940338, 3.083313, 1
869942, 76257, 32.75012, -0.001144409, -27.83589, -0.1454468, 0.01608276, 0.9892273, 3.102829, 1, -32.17255, -1.589142, -30.01538, -0.1317902, 0.0141449, 0.9911652, 3.087646, 1
869951, 76258, 32.60054, -0.08181763, -27.56114, -0.1822662, 0.01795959, 0.983078, 3.12706, 1, -32.2623, -1.623093, -30.04114, -0.1687469, 0.01287842, 0.9855652, 3.167786, 1
869967, 76260, 32.45006, -0.1274567, -27.27213, -0.1889801, 0.00289917, 0.9819641, 3.016083, 1, -32.38951, -1.637177, -30.06227, -0.1703033, 0.007949829, 0.9853516, 3.187363, 1
869976, 76261, 32.45212, -0.1394043, -27.22823, -0.1907806, 0.01274109, 0.9815369, 3.095474, 1, -32.37146, -1.649307, -30.05257, -0.1767883, 0.01646423, 0.9841003, 3.26416, 1
869984, 76262, 32.4505, -0.1455688, -27.22478, -0.1898041, 0.00982666, 0.9817657, 3.055939, 1, -32.41315, -1.644592, -30.06517, -0.1741791, 0.01185608, 0.9846344, 3.211807, 1
870001, 76264, 32.44502, -0.1391907, -27.2626, -0.1915283, 0.005004883, 0.9814606, 3.029922, 1, -32.47145, -1.679672, -30.07368, -0.1645203, 0.007095337, 0.9863434, 3.242676, 1
870009, 76265, 32.43271, -0.04769897, -27.70964, -0.1962585, -0.002059937, 0.980545, 2.984192, 1, -32.47295, -1.691711, -30.08548, -0.1723175, 0.0112915, 0.9849701, 3.26152, 1
870017, 76266, 32.43816, -0.05250549, -27.7917, -0.1968231, -0.0004119873, 0.980423, 2.94046, 1, -32.47183, -1.694489, -30.08771, -0.1753693, 0.01245117, 0.9844208, 3.215866, 1
870034, 76268, 32.4521, -0.05751038, -27.88554, -0.1936493, 7.629395E-05, 0.9810638, 2.943329, 1, -32.46902, -1.700226, -30.08667, -0.1700745, 0.01014709, 0.9853668, 3.256973, 1
870042, 76269, 32.4568, -0.05020142, -27.92264, -0.1893921, -0.001983643, 0.9818878, 2.946945, 1, -32.46732, -1.703201, -30.08548, -0.1687012, 0.007858276, 0.9856262, 3.258728, 1
870051, 76270, 32.46152, -0.05751038, -27.9296, -0.1851349, -0.002883911, 0.9826965, 2.940811, 1, -32.46565, -1.70433, -30.08418, -0.168808, 0.006225586, 0.9856262, 3.255051, 1
870067, 76272, 32.46872, -0.05679321, -28.00493, -0.1873779, -0.001174927, 0.9822845, 2.990219, 1, -32.46185, -1.706833, -30.08086, -0.1689911, 0.005126953, 0.9855957, 3.254074, 1
870076, 76273, 32.46227, -0.05189514, -28.06575, -0.183548, -0.005386353, 0.9829865, 2.942459, 1, -32.45972, -1.708221, -30.0788, -0.1690979, 0.004882813, 0.9855804, 3.251602, 1
870084, 76274, 32.45557, -0.0657959, -28.07176, -0.1802063, -0.006271362, 0.9835968, 2.917862, 1, -32.46059, -1.709763, -30.07817, -0.1692963, 0.005432129, 0.9855499, 3.247238, 1
870101, 76276, 32.42928, -0.08787537, -28.14349, -0.1774445, -0.005950928, 0.9841003, 2.97435, 1, -32.46272, -1.713562, -30.07713, -0.1683655, 0.00553894, 0.9857025, 3.246994, 1
870109, 76277, 32.41866, -0.111557, -28.13452, -0.1765594, 0.003311157, 0.9842682, 2.938828, 1, -32.464, -1.715836, -30.07675, -0.1679993, 0.005691528, 0.9857635, 3.251556, 1
870117, 76278, 32.40685, -0.1256714, -28.15778, -0.1743622, -0.009750366, 0.9846191, 3.128586, 1, -32.46565, -1.724167, -30.07025, -0.1676788, 0.006866455, 0.9858093, 3.247269, 1
870134, 76280, 32.39766, -0.1556549, -28.12398, -0.1746979, -0.01139832, 0.9845428, 3.05574, 1, -32.46732, -1.733536, -30.0632, -0.1674042, 0.006439209, 0.9858551, 3.237152, 1
870142, 76281, 32.39668, -0.1621552, -28.11542, -0.1713257, -0.009536743, 0.9851532, 3.061188, 1, -32.46732, -1.736038, -30.06302, -0.1674042, 0.005905151, 0.9858551, 3.242294, 1
870151, 76282, 32.39571, -0.1686554, -28.10753, -0.1733246, -0.007629395, 0.9848328, 3.057281, 1, -32.4778, -1.739182, -30.06271, -0.1652374, 0.005630493, 0.9862366, 3.236038, 1
